sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
34,17.00348177800015,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-53.99060577912496,9.871219151032877,16.601859744764447,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
35,17.503553281999757,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-55.6740127148352,10.43838105163957,17.025420387423438,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
36,18.003625563999776,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-57.32375161473712,10.994199810758255,17.448981719540456,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
37,18.50370188299985,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-58.940496209704634,11.538902638420925,17.872546221131465,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
38,19.0037760539999,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-60.524905669161456,12.072711181026673,18.2961090905534,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
39,19.503848743000162,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-62.0776267616826,12.595843386056806,18.71967076909322,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
40,20.00392437699975,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-63.59929377394023,13.108513267389561,19.143234736227488,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
41,20.503999529999874,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-65.09052741106075,13.610929718367549,19.566798469589532,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
42,21.004075478999766,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-66.55193651576502,14.103297971949733,19.99036314312126,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
43,21.504148260999955,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,12.471,0.22099999999999986,0.8470000000000005,0.21766001101621285,0.003857177646907466,0.014782938764391981,-61.8092200832088,14.634825537237537,20.413924664119207,-135.0,35.264389682754654,-0.1,0x0000,0x4056
44,22.004224302999773,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-63.33625532524149,15.10671586578602,20.837489275820207,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
45,22.504299677999825,adis16470,0.0,0.0,0.0,0.0,0.0,0.0,-0.028999999999999807,0.22099999999999986,0.9470000000000005,-0.0005061454830783522,0.003857177646907466,0.01652826801638631,-62.08374235143031,14.912887801066743,21.311060340594576,0.0,-0.0,0.0,0x0000,0x0000
46,23.004372256999886,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-63.60528664937165,15.379216416540528,21.734621610880478,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
47,23.504445299000054,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.22099999999999986,0.9470000000000005,-0.002251474735072682,0.003857177646907466,0.01652826801638631,-65.09640012696613,15.885225661233838,22.208190606459336,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
48,24.00452130399981,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-66.55769169075464,16.332107914731445,22.631754699796424,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
49,24.504595808999966,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-67.98975728294117,16.77005239153529,23.05531785296344,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
50,25.004669462000038,adis16470,0.0,0.0,0.0,0.0,0.0,0.0,-0.028999999999999807,0.22099999999999986,0.9470000000000005,-0.0005061454830783522,0.003857177646907466,0.01652826801638631,-66.64417423680985,16.542957343552082,23.52888781258844,0.0,-0.0,0.0,0x0000,0x0000
51,25.50474357899975,adis16470,0.0,0.0,0.0,0.0,0.0,0.0,-0.1289999999999998,0.22099999999999986,0.9470000000000005,-0.002251474735072682,0.003857177646907466,0.01652826801638631,-65.3745100937531,16.320404200643516,24.002457790206247,0.0,-0.0,0.0,0xFFFF,0xFFFF
52,26.00481634300013,adis16470,0.0,0.0,0.0,0.0,0.0,0.0,-0.1289999999999998,0.22099999999999986,0.9470000000000005,-0.002251474735072682,0.003857177646907466,0.01652826801638631,-64.13023907907228,16.102301855932403,24.476026610590235,0.0,-0.0,0.0,0xFFFF,0xFFFF
53,26.504889551999895,adis16470,0.0,0.96875,-0.13,0.0,9.5001921875,-1.2748645,-6.929,0.22099999999999986,1.0470000000000006,-0.1209338638706871,0.003857177646907466,0.01827359726838064,-64.29048278503095,15.888561758668637,24.999603667696444,97.64306368962008,-0.0,24.400000000000002,0x0000,0x4056
54,27.004963779999798,adis16470,0.0225,0.98875,-0.06875,0.220649625,9.6963251875,-0.6742071875,-12.729000000000001,-0.17900000000000016,0.8470000000000005,-0.22216296048635822,-0.0031241393610698526,0.014782938764391981,-67.36325926611214,15.457058314270993,25.423166554058202,93.97750195009654,-1.3004592495500022,24.6,0x0000,0x4056
55,27.50503874800006,adis16470,-0.00125,1.05375,0.0175,-0.0122583125,10.3337574375,0.17161637500000002,-14.129000000000001,-0.17900000000000016,0.5470000000000005,-0.24659757001427884,-0.0031241393610698526,0.009546951008408992,-71.15927049809693,15.06155314583579,25.696707541862306,89.048556131951,0.06795712108446911,24.3,0x0000,0x4056
56,28.005113493999943,adis16470,-0.00125,0.92125,0.23875000000000002,-0.0122583125,9.0343763125,2.3413376875,-17.429000000000002,-0.3790000000000002,0.7470000000000006,-0.30419343533009174,-0.006614797865058513,0.01303760951239765,-76.76815169689131,14.576089462462464,26.070263321846465,75.47094101847512,0.07525571088542532,24.3,0x0000,0x4056
57,28.505190500000026,adis16470,-0.00375,0.9087500000000001,0.3275,-0.03677493749999999,8.9117931875,3.211677875,-13.129000000000001,0.22099999999999986,0.047000000000000486,-0.22914427749433555,0.003857177646907466,0.0008203047484373433,-80.2633614494076,14.397322997474232,26.09376695504045,70.18159067703141,0.22242910969636898,24.6,0x0000,0x4056
