sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,temp_c,diag_stat
1310,26.200055539999994,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923675552,5.646749001703096,5.6661407590828885,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990702524,35.16638977572963,-2.6199587172,24.9,0xFFFF
1311,26.22005518200001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909929599514,5.646749002952931,5.666140751944899,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799986468676,35.166389818068126,-2.6219586720999977,24.9,0xFFFF
1312,26.240059453000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098650621124,5.646748989336828,5.666140829708315,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800032593503,35.166389356819856,-2.6239591399999984,24.9,0xFFFF
1313,26.260055781000005,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921412072,5.646749001225545,5.6661407618102375,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992320234,35.16638975955255,-2.6259587356999976,24.9,0xFFFF
1314,26.28005619999999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099156986225,5.646749000020124,5.666140768694573,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799996403626,35.166389718718584,-2.627958775799998,24.9,0xFFFF
1315,26.300055879000013,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099207537176,5.646749001086648,5.6661407626035105,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992790755,35.1663897548473,-2.629958738200002,24.9,0xFFFF
1316,26.320055688000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921909468,5.646749001330489,5.666140761210904,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999196474,35.16638976310744,-2.6319587283000025,24.9,0xFFFF
1317,26.340057995999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909884949994,5.646748993532777,5.666140805744694,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800018379647,35.16638949895839,-2.6339589961999983,24.9,0xFFFF
1318,26.360056489999977,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909903838489,5.646748997517872,5.666140782985271,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800004880054,35.16638963395431,-2.635958862199998,24.9,0xFFFF
1319,26.380056910000008,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909905332545,5.64674899783309,5.666140781185028,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800003812254,35.166389644632304,-2.637958852299999,24.9,0xFFFF
1320,26.40006047700001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909851441123,5.646748986463074,5.6661408461207285,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980004232841,35.166389259470755,-2.6399592460999988,24.9,0xFFFF
1321,26.42005608200003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909917209449,5.646749000338878,5.6661407668741255,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799995323843,35.16638972951643,-2.6419587750999987,24.9,0xFFFF
1322,26.44005813199999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909886185312,5.646748993793405,5.666140804256214,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800017496767,35.16638950778719,-2.6439590004000015,24.9,0xFFFF
1323,26.46005705099998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909899194051,5.646748996537988,5.666140788581522,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800008199431,35.16638960076054,-2.645958909099999,24.9,0xFFFF
1324,26.480059008000012,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909872849523,5.6467489909798205,5.666140820324983,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800027027842,35.16638941247641,-2.6479591029000003,24.9,0xFFFF
1325,26.500060113000018,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098475392315,5.646748985639854,5.666140850822255,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800045117086,35.16638923158398,-2.649959293,24.9,0xFFFF
1326,26.520056717999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909910848862,5.64674899899692,5.666140774538223,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799999869747,35.16638968405738,-2.651958840500003,24.9,0xFFFF
1327,26.540055600000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928190976,5.646749002655761,5.66614075364209,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987475353,35.16638980800133,-2.6539587140000034,24.9,0xFFFF
1328,26.560058576000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909876639646,5.646748991779461,5.666140815758129,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800024319046,35.16638943956439,-2.655959087400003,24.9,0xFFFF
1329,26.58005684699998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909906101805,5.6467489979953855,5.666140780258122,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800003262464,35.1663896501302,-2.6579588774999987,24.9,0xFFFF
1330,26.600063619000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909816886434,5.646748979172726,5.666140887756904,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800067024614,35.16638901250869,-2.6599595287999986,24.9,0xFFFF
1331,26.62005955699999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909871155829,5.646748990622483,5.666140822365776,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800028238325,35.1663894003716,-2.661959146700002,24.9,0xFFFF
1332,26.640056125,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923325142,5.646749001629166,5.666140759505107,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999095296,35.166389773225255,-2.6639587720000004,24.9,0xFFFF
1333,26.66005706300001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909905383411,5.646748997843817,5.666140781123744,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800003775902,35.166389644995846,-2.6659589009999984,24.9,0xFFFF
1334,26.68005876000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909882219704,5.646748992956738,5.66614080903452,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800020330985,35.16638947944502,-2.6679590706999985,24.9,0xFFFF
1335,26.700065013000028,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909798061804,5.646748975201103,5.666140910439375,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800080478564,35.166388877969204,-2.6699596885999988,24.9,0xFFFF
1336,26.720055710999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932690153,5.646749003604999,5.666140748220871,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984259794,35.1663898401569,-2.6719587232000035,24.9,0xFFFF
1337,26.74005637099998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590992319972,5.646749001602705,5.6661407596562325,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799991042598,35.16638977232886,-2.673958789200003,24.9,0xFFFF
1338,26.760055883000007,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909929887362,5.646749003013664,5.666140751598056,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799986262948,35.16638982012538,-2.6759587386000017,24.9,0xFFFF
1339,26.78005595100001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928570525,5.646749002735839,5.6661407531847585,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998720409,35.16638981071396,-2.6779587454000016,24.9,0xFFFF
1340,26.80005531500001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909936933317,5.6467490045002195,5.666140743108131,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998122721,35.16638987048277,-2.679958681800002,24.9,0xFFFF
1341,26.820055346000004,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909935736092,5.646749004247627,5.666140744550714,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982082868,35.166389861926206,-2.6819586866999994,24.9,0xFFFF
1342,26.840056358000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590992186544,5.646749001321197,5.666140761263957,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999199621,35.16638976279277,-2.683958784200001,24.9,0xFFFF
1343,26.860055352000018,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909935175269,5.646749004129304,5.66614074522647,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982483688,35.166389857918,-2.685958685500003,24.9,0xFFFF
1344,26.880055920000018,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927157173,5.646749002437645,5.6661407548877625,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988214215,35.16638980061274,-2.6879587403999996,24.9,0xFFFF
1345,26.900055228999975,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909935795049,5.646749004260062,5.666140744479677,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982040732,35.16638986234757,-2.689958675000002,24.9,0xFFFF
1346,26.920055389000026,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933098549,5.646749003691157,5.666140747728785,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983967918,35.16638984307571,-2.6919586910000013,24.9,0xFFFF
1347,26.940059698000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909869766391,5.6467489903293355,5.666140824039964,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980002923136,35.166389390441296,-2.693959149599998,24.9,0xFFFF
1348,26.960055968999995,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909924239696,5.646749001822113,5.666140758403136,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990299337,35.16638977976156,-2.6959587583000024,24.9,0xFFFF
1349,26.98005622200003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921006428,5.646749001139957,5.666140762299018,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992610152,35.16638975665342,-2.6979587798999995,24.9,0xFFFF
1350,27.000056049000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099244470405,5.646749001865857,5.666140758153302,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999015115,35.166389781243446,-2.6999587533000007,24.9,0xFFFF
1351,27.02005572799999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927805127,5.646749002574347,5.666140754107022,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987751126,35.16638980524367,-2.7019587268000005,24.9,0xFFFF
1352,27.040057889000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909893017654,5.646748995234884,5.666140796023691,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800012613707,35.16638955661788,-2.7039589780000024,24.9,0xFFFF
1353,27.06005603,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909922920128,5.646749001543709,5.666140759993132,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999124243,35.16638977033062,-2.7059587625000003,24.9,0xFFFF
1354,27.08005633900001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909918684845,5.646749000650148,5.666140765096376,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799994269386,35.16638974006109,-2.7079587916000034,24.9,0xFFFF
1355,27.10005607400001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909922432418,5.646749001440812,5.666140760580791,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799991590998,35.166389766844965,-2.7099587631000017,24.9,0xFFFF
1356,27.120055696999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927613366,5.6467490025338885,5.666140754338081,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987888178,35.16638980387315,-2.7119587236000027,24.9,0xFFFF
1357,27.140055449999977,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909931168656,5.646749003283984,5.6661407500541845,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799985347215,35.16638982928278,-2.7139586951999997,24.9,0xFFFF
1358,27.160055407000016,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099310877045,5.646749003266906,5.666140750151727,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998540507,35.16638982870422,-2.7159586928,24.9,0xFFFF
1359,27.18005571499998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909926455967,5.6467490022897024,5.666140755732672,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998871537,35.16638979560122,-2.7179587236000025,24.9,0xFFFF
1360,27.200058264000006,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909886608302,5.64674899388264,5.666140803746546,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800017194462,35.1663895108103,-2.719959011899998,24.9,0xFFFF
1361,27.220056629,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909912566481,5.646748999359296,5.666140772468611,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799998642174,35.166389696333184,-2.7219588261000003,24.9,0xFFFF
1362,27.240056196000012,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909920495191,5.646749001032096,5.666140762915024,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999297553,35.16638975299961,-2.723958767999999,24.9,0xFFFF
1363,27.260055319999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932817731,5.646749003631907,5.666140748067154,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998416862,35.16638984106871,-2.725958676700002,24.9,0xFFFF
1364,27.28005673900003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909911642069,5.646748999164264,5.666140773582466,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999930285,35.16638968972643,-2.7279588278999984,24.9,0xFFFF
1365,27.300055604000022,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909926431587,5.646749002284556,5.666140755762052,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988732794,35.16638979542699,-2.729958719900002,24.9,0xFFFF
1366,27.320055486,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928749003,5.646749002773483,5.666140752969714,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987076542,35.16638981198954,-2.7319587006999986,24.9,0xFFFF
1367,27.34005703600002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909900538154,5.646748996821559,5.666140786961971,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000723881,35.166389610366835,-2.7339589037999974,24.9,0xFFFF
1368,27.360057084999994,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909899561485,5.646748996615502,5.6661407881387955,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800007936835,35.16638960338659,-2.735958912400001,24.9,0xFFFF
1369,27.380059227000004,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909871673858,5.646748990731768,5.666140821741592,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800027868098,35.16638940407395,-2.737959117399997,24.9,0xFFFF
1370,27.400056183000004,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909919266695,5.646749000772908,5.666140764395284,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799993853537,35.16638974421956,-2.7399587760000017,24.9,0xFFFF
1371,27.420058566000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909883127952,5.646748993148355,5.666140807940146,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800019681867,35.16638948593626,-2.7419590383,24.9,0xFFFF
1372,27.440059097000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590987487558,5.646748991407267,5.666140817883724,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800025579833,35.16638942695663,-2.7439591025000016,24.9,0xFFFF
1373,27.460058387000004,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098860811265,5.646748993771414,5.66614080438176,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800017571237,35.16638950704258,-2.7459590260000013,24.9,0xFFFF
1374,27.48005586200003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909924239873,5.6467490018221485,5.666140758402925,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990299211,35.166389779762824,-2.7479587512999997,24.9,0xFFFF
1375,27.50005980000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098590555,5.6467489880695485,5.6661408369459,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800036886426,35.166389313890654,-2.7499592246999995,24.9,0xFFFF
1376,27.520056367999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909918322854,5.646749000573779,5.66614076553255,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799994528097,35.166389737473935,-2.751958799999999,24.9,0xFFFF
1377,27.540055805999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099263832535,5.646749002274361,5.666140755820287,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988767335,35.16638979508154,-2.7539587400999994,24.9,0xFFFF
1378,27.560056022000026,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923614459,5.646749001690201,5.666140759156504,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999074619,35.166389775293,-2.7559587580000016,24.9,0xFFFF
1379,27.580055442000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932323191,5.646749003527568,5.666140748663045,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998452207,35.16638983753423,-2.7579586925999977,24.9,0xFFFF
1380,27.60005541700002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909931972332,5.646749003453542,5.666140749085809,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998477283,35.16638983502664,-2.7599586920000023,24.9,0xFFFF
1381,27.62005528100002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932903711,5.646749003650046,5.666140747963556,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984107173,35.166389841683205,-2.7619586820999973,24.9,0xFFFF
1382,27.64005529399998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933048587,5.64674900368061,5.666140747788992,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984003632,35.16638984271863,-2.7639586778000007,24.9,0xFFFF
1383,27.66005534300001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099319290555,5.646749003444412,5.666140749137955,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998480376,35.16638983471735,-2.7659586826999982,24.9,0xFFFF
1384,27.680057669999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098945223725,5.64674899555235,5.666140794210601,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800011538283,35.16638956737209,-2.767958952399998,24.9,0xFFFF
1385,27.700057996999988,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909892898144,5.646748995209669,5.666140796167694,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001269912,35.16638955576374,-2.7699589665999995,24.9,0xFFFF
1386,27.720055231999993,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099321820585,5.64674900349779,5.6661407488331035,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984622938,35.16638983652556,-2.7719586826999985,24.9,0xFFFF
1387,27.740056650999975,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099135558415,5.646748999568032,5.6661407712764955,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999793508,35.166389703404136,-2.7739588153999977,24.9,0xFFFF
1388,27.76005544200001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909930089651,5.6467490030563345,5.666140751354318,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998611838,35.16638982157114,-2.775958694400002,24.9,0xFFFF
1389,27.780056306000006,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909916839275,5.64674900026077,5.66614076732017,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799995588412,35.16638972687081,-2.7779587881999976,24.9,0xFFFF
1390,27.800055077000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909934322108,5.6467490039492985,5.666140746254479,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983093447,35.166389851820476,-2.7799586598000006,24.9,0xFFFF
1391,27.820055904000014,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921741247,5.646749001294988,5.66614076141361,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999208498,35.16638976190516,-2.7819587480999974,24.9,0xFFFF
1392,27.840055102000008,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933284703,5.646749003730427,5.666140747504487,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983834878,35.16638984440615,-2.783958662299999,24.9,0xFFFF
1393,27.860056057999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909918448385,5.646749000600261,5.666140765381295,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799994438382,35.16638973837111,-2.7859587672000017,24.9,0xFFFF
1394,27.88005573700002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923709014,5.646749001710147,5.666140759042575,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990678616,35.16638977596878,-2.787958727699997,24.9,0xFFFF
1395,27.900055156999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909931661692,5.646749003388003,5.666140749460111,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984994845,35.166389832806495,-2.7899586677999975,24.9,0xFFFF
1396,27.92005992899999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909865807824,5.646748989494153,5.666140828809785,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800032060548,35.16638936214946,-2.7919591449999968,24.9,0xFFFF
1397,27.940055108000024,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933331914,5.6467490037403865,5.666140747447603,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998380114,35.166389844743556,-2.7939586591000007,24.9,0xFFFF
1398,27.960055490000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927366357,5.646749002481774,5.666140754635713,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988064717,35.16638980210778,-2.7959586993000003,24.9,0xFFFF
1399,27.980055946999983,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921026477,5.646749001144185,5.6661407622748605,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992595825,35.16638975679671,-2.797958743100001,24.9,0xFFFF
1400,28.000055143999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932076883,5.646749003475598,5.666140748959835,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984698108,35.16638983577386,-2.799958660999998,24.9,0xFFFF
1401,28.02005976800001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909865460548,5.646748989420883,5.666140829228233,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980003230875,35.16638935966748,-2.8019591437000018,24.9,0xFFFF
