sample,time_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg_zeroed,pitch_deg_zeroed,yaw_deg_zeroed
525,21.0401,1.160156,4.792969,11.527344,-0.941406,1.531250,-2.167969,0.25695801,-0.07073975,0.21984863,0.93841553,26.3677,-14.3036,-35.5382
526,21.0801,-0.718750,4.410156,10.414062,0.814453,2.085938,-0.980469,0.25695801,-0.07073975,0.21984863,0.93841553,26.3677,-14.3036,-35.5382
527,21.1201,-0.410156,5.523438,8.500000,1.572266,1.705078,-1.269531,0.26660156,-0.01287842,0.21209717,0.94006348,28.6930,-7.9603,-35.2249
528,21.1601,-0.910156,4.910156,7.039062,1.572266,1.705078,-1.269531,0.29235840,0.04553223,0.19439697,0.93524170,33.0581,-1.7108,-35.6985
529,21.2001,-1.558594,5.675781,6.699219,2.074219,1.242188,-1.347656,0.33166504,0.09350586,0.17138672,0.92297363,38.8668,3.2825,-36.5186
530,21.2401,-1.675781,5.750000,6.472656,1.962891,1.800781,-1.755859,0.36413574,0.15209961,0.14233398,0.90771484,44.3040,9.8283,-36.9366
531,21.2801,-2.289062,6.058594,6.167969,1.642578,1.054688,-0.919922,0.36413574,0.15209961,0.14233398,0.90771484,44.3040,9.8283,-36.9366
532,21.3201,-3.207031,6.785156,4.820312,-0.187500,0.525391,0.421875,0.39355469,0.18945312,0.12182617,0.89129639,49.0379,13.8937,-36.8678
533,21.3601,-2.902344,7.203125,5.625000,-0.187500,0.525391,0.421875,0.39392090,0.19891357,0.13134766,0.88769531,49.5414,14.3935,-35.3141
534,21.4001,-3.128906,7.441406,5.625000,0.037109,1.246094,0.251953,0.39196777,0.21990967,0.14636230,0.88122559,50.3362,15.8344,-32.5218
535,21.4401,-2.824219,6.515625,4.707031,0.445312,1.814453,-0.351562,0.39569092,0.25933838,0.15222168,0.86779785,52.7877,19.3215,-29.3655
536,21.4801,-3.628906,6.898438,4.398438,-0.521484,1.322266,0.554688,0.39569092,0.25933838,0.15222168,0.86779785,52.7877,19.3215,-29.3655
537,21.5201,-3.933594,6.710938,4.398438,-0.566406,1.285156,1.857422,0.38397217,0.28454590,0.17767334,0.86022949,53.0955,20.8511,-25.1408
538,21.5601,-3.550781,6.714844,4.363281,-0.566406,1.285156,1.857422,0.37579346,0.29376221,0.22845459,0.84869385,53.4139,19.3934,-19.0811
539,21.6001,-1.714844,7.398438,3.558594,-1.152344,0.591797,1.509766,0.36254883,0.28576660,0.27386475,0.84375000,51.9241,16.8835,-14.8280
540,21.6401,-1.136719,5.980469,4.746094,-2.298828,-0.316406,1.441406,0.32781982,0.25219727,0.31512451,0.85418701,46.2555,13.4075,-12.7828
541,21.6801,-1.101562,5.789062,5.933594,-2.396484,-1.267578,1.279297,0.32781982,0.25219727,0.31512451,0.85418701,46.2555,13.4075,-12.7828
542,21.7201,0.316406,6.824219,7.804688,-1.904297,-1.626953,1.023438,0.29479980,0.19702148,0.34466553,0.86920166,39.6297,8.4577,-12.6475
543,21.7601,0.968750,6.632812,8.382812,-1.904297,-1.626953,1.023438,0.27008057,0.13769531,0.36224365,0.88140869,33.9461,3.1343,-13.2408
544,21.8001,1.390625,5.828125,8.804688,-1.875000,-1.695312,0.230469,0.24279785,0.07977295,0.36273193,0.89617920,28.2877,-1.5057,-15.1074
545,21.8401,2.500000,5.175781,8.265625,-2.296875,-1.855469,-0.365234,0.20800781,0.01928711,0.34753418,0.91412354,22.0343,-5.9527,-18.2418
546,21.8801,2.425781,2.687500,10.300781,-2.435547,-1.515625,-0.990234,0.20800781,0.01928711,0.34753418,0.91412354,22.0343,-5.9527,-18.2418
547,21.9201,2.347656,4.335938,12.980469,-1.070312,-0.119141,-0.912109,0.17498779,-0.03320312,0.32043457,0.93035889,16.6715,-9.7808,-22.0701
548,21.9601,4.417969,2.265625,10.339844,-1.070312,-0.119141,-0.912109,0.16784668,-0.05511475,0.29235840,0.93981934,15.4615,-11.4852,-25.6140
549,22.0001,4.187500,2.304688,11.828125,-0.597656,-1.400391,-0.232422,0.17980957,-0.07708740,0.27551270,0.94116211,16.4033,-14.0354,-27.9720
550,22.0402,3.957031,2.839844,12.136719,-0.816406,-0.416016,-0.035156,0.16406250,-0.09967041,0.26989746,0.94354248,14.0557,-15.9771,-28.6012
551,22.0801,3.382812,3.148438,10.878906,-0.222656,0.119141,-0.703125,0.16406250,-0.09967041,0.26989746,0.94354248,14.0557,-15.9771,-28.6012
552,22.1201,2.117188,3.031250,10.640625,0.826172,0.812500,-1.214844,0.15856934,-0.09857178,0.25323486,0.94921875,13.7255,-15.4739,-30.5417
553,22.1601,1.503906,3.109375,9.992188,0.826172,0.812500,-1.214844,0.17327881,-0.07360840,0.23034668,0.95471191,16.3602,-12.7559,-33.2799
554,22.2001,0.855469,3.757812,9.796875,1.453125,0.841797,-1.564453,0.20489502,-0.03686523,0.20031738,0.95733643,21.1158,-8.8829,-36.6215
555,22.2401,0.125000,3.796875,9.343750,2.099609,1.140625,-1.970703,0.25006104,0.01147461,0.15930176,0.95495605,27.5004,-3.5011,-40.5482
556,22.2801,0.011719,3.988281,8.539062,2.541016,0.927734,-3.673828,0.30206299,0.06335449,0.08776855,0.94714355,34.4857,3.5065,-46.9701
557,22.3201,-0.832031,3.796875,8.269531,0.783203,1.636719,-1.392578,0.30206299,0.06335449,0.08776855,0.94714355,34.4857,3.5065,-46.9701
558,22.3601,-2.058594,4.640625,7.925781,0.783203,1.636719,-1.392578,0.31774902,0.11468506,0.06243896,0.93914795,37.0721,9.7696,-47.8039
559,22.4001,-4.242188,5.597656,6.972656,1.056641,1.767578,-1.470703,0.33514404,0.17016602,0.04162598,0.92572021,40.1561,16.3426,-47.5881
560,22.4401,-4.050781,4.792969,8.121094,1.375000,1.621094,-1.267578,0.35955811,0.22454834,0.02075195,0.90545654,44.4734,22.7366,-46.7672
561,22.4805,-4.394531,6.171875,7.078125,2.964844,2.441406,-1.337891,0.35955811,0.22454834,0.02075195,0.90545654,44.4734,22.7366,-46.7672
562,22.5201,-5.468750,7.203125,3.750000,1.382812,1.957031,-0.916016,0.40887451,0.28765869,-0.00292969,0.86608887,53.2011,29.7829,-44.0481
563,22.5601,-5.578125,5.406250,3.058594,1.382812,1.957031,-0.916016,0.43872070,0.34106445,-0.01489258,0.83123779,60.3811,35.2917,-39.9599
564,22.6001,-5.886719,5.976562,0.531250,1.501953,2.662109,2.431641,0.47436523,0.38134766,0.04113770,0.79235840,70.0829,34.5254,-28.4537
565,22.6401,-4.890625,6.402344,0.722656,-0.423828,1.876953,0.736328,0.47619629,0.40942383,0.08166504,0.77392578,73.7090,34.0436,-21.1907
566,22.6801,-4.777344,7.015625,1.640625,-0.683594,0.699219,0.968750,0.47460938,0.40911865,0.10955811,0.77160645,73.8399,32.1547,-18.5225
567,22.7201,-4.050781,7.128906,1.757812,-1.919922,1.046875,1.994141,0.47460938,0.40911865,0.10955811,0.77160645,73.8399,32.1547,-18.5225
568,22.7601,-3.972656,7.058594,1.066406,-1.919922,1.046875,1.994141,0.45611572,0.39739990,0.17370605,0.77709961,71.0158,27.7607,-13.9774
569,22.8001,-3.550781,7.167969,1.414062,-2.218750,-0.109375,2.419922,0.43615723,0.35955811,0.24133301,0.78881836,65.9415,21.3861,-11.1832
570,22.8401,-0.945312,5.593750,1.988281,-2.998047,-0.988281,2.666016,0.40728760,0.29162598,0.30871582,0.80853271,58.0300,13.2262,-9.9481
571,22.8801,0.355469,4.644531,2.945312,-3.947266,-2.480469,4.160156,0.40728760,0.29162598,0.30871582,0.80853271,58.0300,13.2262,-9.9481
572,22.9201,2.808594,4.449219,5.011719,-5.132812,-2.625000,3.982422,0.37182617,0.17327881,0.38891602,0.82495117,47.2231,0.3519,-8.3181
573,22.9601,6.445312,6.402344,13.937500,-3.203125,-1.480469,1.490234,0.31005859,0.03320312,0.46112061,0.83074951,32.9108,-12.7235,-4.4882
574,23.0001,6.214844,5.140625,13.675781,-3.203125,-1.480469,1.490234,0.25616455,-0.05944824,0.48516846,0.83392334,21.9871,-19.6819,-2.1395
575,23.0401,7.250000,4.984375,15.664062,-3.314453,-1.632812,0.570312,0.22149658,-0.10925293,0.48071289,0.84143066,15.7024,-22.7162,-2.2743
576,23.0801,4.453125,2.496094,8.226562,0.919922,-0.218750,-0.626953,0.23431396,-0.09838867,0.46923828,0.84570312,17.9722,-22.0997,-4.0880
577,23.1201,3.957031,2.304688,9.687500,-0.945312,-1.050781,-0.896484,0.23431396,-0.09838867,0.46923828,0.84570312,17.9722,-22.0997,-4.0880
578,23.1601,4.453125,2.765625,9.800781,-0.945312,-1.050781,-0.896484,0.23382568,-0.12213135,0.44616699,0.85516357,17.3488,-24.1186,-7.1862
579,23.2001,4.417969,2.187500,8.886719,-0.078125,-1.140625,-1.152344,0.24365234,-0.14019775,0.41540527,0.86511230,18.5300,-25.9566,-11.5263
580,23.2401,4.453125,4.753906,9.648438,0.416016,-0.515625,-1.388672,0.26324463,-0.14727783,0.38079834,0.87408447,21.6065,-26.9014,-16.6379
581,23.2801,5.027344,5.023438,10.378906,1.089844,0.771484,-1.984375,0.26324463,-0.14727783,0.38079834,0.87408447,21.6065,-26.9014,-16.6379
582,23.3201,4.683594,5.023438,9.613281,2.046875,0.982422,-2.251953,0.28436279,-0.11651611,0.34570312,0.88659668,26.1513,-23.5339,-21.4558
583,23.3601,3.039062,6.058594,8.347656,3.025391,0.744141,-2.611328,0.32415771,-0.06402588,0.30743408,0.89233398,33.2035,-18.1325,-25.9983
584,23.4001,1.964844,7.093750,7.964844,3.025391,0.744141,-2.611328,0.38623047,-0.00292969,0.25915527,0.88525391,42.8407,-11.8141,-30.6294
585,23.4401,0.855469,6.941406,6.812500,3.869141,0.759766,-3.171875,0.45965576,0.06622314,0.19775391,0.86328125,53.9205,-3.9265,-34.8456
586,23.4801,-0.371094,5.871094,5.128906,2.677734,0.500000,-2.130859,0.45965576,0.06622314,0.19775391,0.86328125,53.9205,-3.9265,-34.8456
587,23.5201,-1.519531,6.675781,4.285156,2.851562,0.187500,-1.667969,0.51257324,0.11724854,0.14953613,0.83734131,62.0913,2.3611,-36.9972
588,23.5601,-2.402344,7.437500,3.558594,2.851562,0.187500,-1.667969,0.56195068,0.15502930,0.10998535,0.80505371,69.8256,7.1065,-38.1420
589,23.6001,-2.554688,7.898438,3.250000,1.431641,0.345703,-0.480469,0.59155273,0.17547607,0.09478760,0.78118896,74.6678,9.2007,-37.8039
590,23.6401,-3.128906,7.703125,2.062500,0.937500,1.115234,-0.345703,0.60485840,0.20037842,0.10034180,0.76416016,77.6198,10.5895,-35.2190
591,23.6801,-2.785156,7.128906,1.640625,-0.056641,1.984375,0.394531,0.60485840,0.20037842,0.10034180,0.76416016,77.6198,10.5895,-35.2190
592,23.7201,-1.597656,6.289062,1.414062,-0.875000,1.152344,2.271484,0.60168457,0.22924805,0.13397217,0.75335693,78.6382,10.6740,-29.8859
593,23.7601,-1.675781,7.019531,0.761719,-0.875000,1.152344,2.271484,0.59149170,0.22192383,0.19732666,0.74963379,76.9752,5.8771,-24.7148
594,23.8001,-1.175781,8.316406,0.148438,-1.859375,0.888672,3.083984,0.56732178,0.18334961,0.27539062,0.75408936,71.8857,-1.7772,-20.0801
595,23.8401,0.890625,7.933594,1.832031,-2.746094,0.500000,2.800781,0.52612305,0.13470459,0.34490967,0.76556396,64.1749,-8.6372,-15.8137
596,23.8801,2.234375,7.359375,2.253906,-3.324219,0.179688,2.207031,0.52612305,0.13470459,0.34490967,0.76556396,64.1749,-8.6372,-15.8137
597,23.9201,4.761719,7.859375,7.003906,-2.699219,0.548828,1.376953,0.46704102,0.08459473,0.39953613,0.78430176,54.2424,-13.4511,-11.7723
598,23.9601,4.609375,7.628906,7.964844,-2.699219,0.548828,1.376953,0.40838623,0.04998779,0.43817139,0.79919434,45.2209,-15.5919,-7.8727
599,24.0001,4.453125,7.128906,8.425781,-2.042969,0.773438,-0.009766,0.35809326,0.04248047,0.44976807,0.81713867,38.8827,-14.0513,-6.1197
600,24.0401,4.644531,6.480469,8.804688,-0.845703,-0.121094,-0.035156,0.33996582,0.03247070,0.44873047,0.82586670,36.3740,-13.9841,-6.3582
601,24.0801,4.339844,6.785156,9.574219,0.607422,-0.390625,0.277344,0.35479736,0.02630615,0.44921875,0.81951904,37.7703,-15.4260,-6.6225
602,24.1201,4.339844,7.054688,9.535156,1.128906,-0.468750,-0.439453,0.35479736,0.02630615,0.44921875,0.81951904,37.7703,-15.4260,-6.6225
603,24.1601,4.300781,7.476562,8.996094,1.128906,-0.468750,-0.439453,0.38195801,0.03106689,0.43719482,0.81359863,41.2987,-15.9265,-8.3146
604,24.2001,3.804688,8.207031,8.191406,1.691406,-0.570312,-0.615234,0.41882324,0.04260254,0.41735840,0.80535889,46.4393,-15.8337,-10.8283
605,24.2401,3.304688,7.476562,6.238281,1.460938,-0.685547,-1.015625,0.45410156,0.05230713,0.38787842,0.80035400,51.5058,-15.1718,-14.4298
606,24.2801,3.113281,7.359375,6.164062,1.177734,-1.578125,-0.853516,0.48937988,0.04272461,0.35156250,0.79693604,56.0843,-15.7303,-19.5553
607,24.3201,2.843750,7.480469,5.933594,0.810547,-1.505859,-0.781250,0.48937988,0.04272461,0.35156250,0.79693604,56.0843,-15.7303,-19.5553
608,24.3601,2.234375,8.128906,5.894531,0.810547,-1.505859,-0.781250,0.51660156,0.03302002,0.31726074,0.79461670,59.7669,-15.7979,-24.2887
609,24.4001,1.464844,8.007812,4.859375,0.201172,0.433594,-0.873047,0.51995850,0.04412842,0.30120850,0.79809570,60.6400,-13.8963,-25.5048
610,24.4401,1.199219,7.785156,4.476562,0.203125,-0.488281,-0.591797,0.52838135,0.04742432,0.28253174,0.79925537,62.0004,-12.7598,-27.4393
611,24.4801,0.664062,8.707031,3.750000,0.662109,-0.496094,-0.388672,0.54205322,0.04760742,0.26751709,0.79516602,63.9604,-12.3047,-29.1901
612,24.5201,0.968750,9.855469,4.093750,1.703125,-0.066406,-1.412109,0.54205322,0.04760742,0.26751709,0.79516602,63.9604,-12.3047,-29.1901
613,24.5601,1.007812,9.925781,3.367188,2.611328,0.244141,-3.132812,0.57031250,0.07183838,0.23944092,0.78247070,68.5540,-9.2162,-30.9412
614,24.6001,-1.062500,9.085938,1.183594,2.611328,0.244141,-3.132812,0.60876465,0.13104248,0.18420410,0.76043701,75.6928,-1.4366,-32.5897
615,24.6401,-2.210938,9.394531,1.296875,2.675781,0.537109,-2.105469,0.64654541,0.18798828,0.14349365,0.72528076,83.2914,5.0114,-31.8996
616,24.6801,-1.941406,8.046875,1.296875,1.123047,1.658203,-1.220703,0.66003418,0.23913574,0.13763428,0.69873047,87.8262,8.8757,-27.9901
617,24.7201,-1.675781,7.824219,0.914062,-0.490234,1.064453,0.187500,0.66003418,0.23913574,0.13763428,0.69873047,87.8262,8.8757,-27.9901
618,24.7601,-2.058594,8.929688,0.300781,-1.205078,1.156250,0.703125,0.64965820,0.25732422,0.16027832,0.69720459,87.3068,8.8421,-24.5681
619,24.8001,-1.175781,8.390625,0.300781,-1.205078,1.156250,0.703125,0.62969971,0.26019287,0.19818115,0.70458984,84.5534,6.9830,-21.1993
620,24.8401,-0.871094,8.734375,0.417969,-1.033203,0.933594,1.119141,0.61206055,0.25744629,0.23937988,0.70837402,81.9024,4.4475,-17.8192
621,24.8801,-0.640625,8.703125,0.761719,-1.498047,2.095703,0.769531,0.58117676,0.26751709,0.28961182,0.71185303,78.2897,2.9908,-12.3917
622,24.9201,0.855469,8.472656,1.375000,-2.080078,0.224609,1.552734,0.58117676,0.26751709,0.28961182,0.71185303,78.2897,2.9908,-12.3917
623,24.9601,1.082031,9.582031,2.332031,-2.156250,0.570312,0.871094,0.55169678,0.23699951,0.33392334,0.72656250,72.5643,-0.8802,-10.3638
624,25.0001,1.160156,8.468750,2.332031,-2.156250,0.570312,0.871094,0.51208496,0.21435547,0.36987305,0.74499512,66.1831,-2.8608,-8.1156
625,25.0401,1.542969,7.863281,2.753906,-2.462891,-0.109375,1.242188,0.47235107,0.17669678,0.40368652,0.76336670,59.1637,-5.8293,-6.5740
626,25.0801,3.000000,7.898438,5.585938,-2.255859,-0.347656,0.976562,0.43603516,0.13348389,0.42761230,0.78051758,52.4805,-8.8788,-5.8919
627,25.1203,3.496094,8.011719,6.738281,-2.179688,-0.761719,0.820312,0.43603516,0.13348389,0.42761230,0.78051758,52.4805,-8.8788,-5.8919
628,25.1601,3.726562,8.972656,8.652344,-1.169922,-0.744141,-0.380859,0.40545654,0.08599854,0.44067383,0.79626465,46.4798,-12.1473,-6.1770
629,25.2001,3.613281,9.316406,8.039062,-1.169922,-0.744141,-0.380859,0.38690186,0.05957031,0.43048096,0.81329346,43.2123,-13.1222,-8.2484
630,25.2401,3.917969,8.773438,8.117188,0.056641,-0.556641,-1.062500,0.39001465,0.05499268,0.40338135,0.82592773,43.6758,-12.4670,-11.7433
631,25.2801,3.457031,5.828125,6.972656,-0.183594,-0.804688,-1.175781,0.39459229,0.04528809,0.37292480,0.83856201,44.1525,-12.2355,-15.7846
632,25.3201,3.230469,5.332031,6.855469,-1.013672,-1.140625,-0.400391,0.39459229,0.04528809,0.37292480,0.83856201,44.1525,-12.2355,-15.7846
633,25.3601,3.152344,5.292969,7.277344,-1.250000,-2.802734,0.310547,0.38458252,0.01684570,0.35137939,0.85339355,42.1869,-13.6777,-19.2447
634,25.4001,3.265625,6.136719,7.117188,-1.250000,-2.802734,0.310547,0.38055420,-0.05035400,0.33056641,0.86218262,40.0531,-19.5890,-23.8407
635,25.4401,3.765625,6.289062,7.312500,-1.324219,-2.767578,0.093750,0.37371826,-0.12152100,0.30499268,0.86749268,38.2453,-25.9537,-28.8727
636,25.4801,5.527344,6.480469,8.609375,-0.822266,-2.298828,-0.029297,0.37329102,-0.17694092,0.27966309,0.86669922,38.2110,-31.0687,-33.6127
637,25.5201,6.101562,6.593750,9.152344,0.255859,-0.380859,-0.191406,0.37329102,-0.17694092,0.27966309,0.86669922,38.2110,-31.0687,-33.6127
638,25.5601,4.070312,7.359375,7.804688,1.843750,0.537109,-1.425781,0.38427734,-0.18658447,0.27081299,0.86267090,39.9389,-32.0897,-35.4331
639,25.6001,3.230469,7.402344,6.468750,1.843750,0.537109,-1.425781,0.42309570,-0.15386963,0.25390625,0.85601807,45.8720,-28.7064,-37.7060
640,25.6401,2.691406,7.285156,5.664062,2.488281,-0.156250,-2.134766,0.48321533,-0.11804199,0.21685791,0.83996582,54.9736,-24.3062,-42.2221
641,25.6801,2.269531,7.550781,5.242188,2.533203,-0.414062,-2.058594,0.54125977,-0.08691406,0.17742920,0.81732178,63.5866,-19.8449,-46.2558
642,25.7201,2.425781,7.929688,4.437500,2.058594,0.433594,-1.603516,0.54125977,-0.08691406,0.17742920,0.81732178,63.5866,-19.8449,-46.2558
643,25.7601,1.773438,7.902344,3.406250,1.673828,0.400391,-1.070312,0.58410645,-0.04943848,0.15393066,0.79541016,69.7782,-15.3239,-47.1995
644,25.8001,1.007812,8.546875,2.984375,1.673828,0.400391,-1.070312,0.61993408,-0.01574707,0.13861084,0.77215576,75.0693,-11.6528,-47.0124
645,25.8401,-1.253906,9.316406,0.417969,2.707031,1.380859,-1.533203,0.66119385,0.04290771,0.13055420,0.73748779,81.6407,-6.5494,-44.0447
646,25.8801,0.277344,7.515625,-0.925781,1.951172,5.173828,-3.488281,0.67730713,0.18786621,0.14263916,0.69689941,87.9815,3.9496,-31.7842
647,25.9201,0.394531,6.898438,0.339844,1.039062,1.343750,-1.281250,0.67730713,0.18786621,0.14263916,0.69689941,87.9815,3.9496,-31.7842
648,25.9601,-1.714844,5.675781,-0.351562,-1.759766,1.353516,0.437500,0.67993164,0.25268555,0.14178467,0.67364502,91.6941,8.6348,-26.1939
649,26.0001,0.011719,6.289062,0.761719,-1.759766,1.353516,0.437500,0.65228271,0.26751709,0.17535400,0.68713379,88.3340,8.2175,-22.3363
650,26.0401,0.203125,8.125000,0.953125,-3.408203,0.302734,1.949219,0.60382080,0.23028564,0.23394775,0.72637939,79.2006,3.2554,-20.5581
651,26.0801,0.738281,8.585938,1.488281,-3.945312,0.472656,1.701172,0.53802490,0.18572998,0.29357910,0.76800537,68.0859,-1.4262,-18.0559
652,26.1201,2.730469,7.703125,3.750000,-4.056641,-0.042969,2.197266,0.53802490,0.18572998,0.29357910,0.76800537,68.0859,-1.4262,-18.0559
653,26.1601,4.070312,6.941406,6.277344,-4.265625,-0.658203,2.746094,0.46527100,0.12402344,0.35156250,0.80285645,55.9847,-6.9644,-15.2778
654,26.2001,4.800781,6.289062,7.921875,-4.265625,-0.658203,2.746094,0.39031982,0.03936768,0.40704346,0.82489014,43.0330,-14.1806,-11.8576
655,26.2401,1.238281,9.503906,16.539062,-4.662109,-1.177734,2.162109,0.27191162,-0.00653076,0.43103027,0.86035156,27.2222,-13.6913,-8.8197
656,26.2801,1.542969,4.105469,11.789062,-1.751953,0.062500,-0.300781,0.17590332,0.00402832,0.42944336,0.88580322,17.3400,-7.7324,-8.1707
657,26.3201,1.964844,3.757812,8.847656,0.062500,0.048828,-0.789062,0.17590332,0.00402832,0.42944336,0.88580322,17.3400,-7.7324,-8.1707
658,26.3601,1.082031,2.570312,9.917969,-0.228516,-0.937500,2.041016,0.18756104,0.00604248,0.40063477,0.89678955,18.8999,-7.5509,-11.8305
659,26.4001,2.578125,2.687500,9.031250,-0.228516,-0.937500,2.041016,0.19622803,-0.01867676,0.43011475,0.88098145,18.4279,-11.0999,-8.4514
660,26.4401,0.968750,2.226562,5.507812,-1.208984,1.593750,-0.246094,0.15765381,0.00738525,0.42205811,0.89270020,15.6157,-6.3593,-8.9891
661,26.4801,0.929688,0.734375,10.800781,-7.773438,0.351562,-4.542969,0.02587891,0.03106689,0.31756592,0.94738770,2.6381,2.6804,-21.6277
662,26.5201,0.125000,0.003906,15.550781,1.902344,-0.695312,-0.570312,0.02587891,0.03106689,0.31756592,0.94738770,2.6381,2.6804,-21.6277
663,26.5601,-0.718750,2.187500,8.500000,-1.789062,0.337891,1.117188,0.05450439,0.02801514,0.31030273,0.94866943,5.6284,1.3371,-22.4517
664,26.6001,0.394531,0.234375,11.789062,-1.789062,0.337891,1.117188,0.02178955,0.02130127,0.32794189,0.94421387,1.8585,1.7624,-20.4059
665,26.6401,0.125000,1.117188,9.496094,1.039062,-0.173828,0.023438,0.03973389,0.02276611,0.33135986,0.94238281,3.8632,1.2362,-19.9539
666,26.6801,0.125000,0.351562,10.757812,-0.576172,0.164062,0.001953,0.02734375,0.02148438,0.33447266,0.94177246,2.4799,1.5652,-19.6009
667,26.7201,0.050781,0.886719,9.757812,0.271484,-0.074219,-0.017578,0.02734375,0.02148438,0.33447266,0.94177246,2.4799,1.5652,-19.6009
668,26.7601,0.085938,1.078125,9.496094,-0.167969,0.031250,-0.044922,0.03375244,0.02203369,0.33508301,0.94134521,3.1947,1.3773,-19.5131
669,26.8001,0.050781,0.847656,9.800781,-0.167969,0.031250,-0.044922,0.02899170,0.02160645,0.33581543,0.94122314,2.6652,1.5131,-19.4347
670,26.8401,0.085938,0.886719,9.730469,-0.003906,-0.001953,-0.011719,0.03045654,0.02172852,0.33709717,0.94073486,2.8306,1.4678,-19.2751
671,26.8801,0.011719,0.617188,10.109375,0.017578,-0.011719,-0.013672,0.02917480,0.02160645,0.33831787,0.94030762,2.6897,1.5023,-19.1301
672,26.9201,0.050781,0.808594,9.839844,-0.072266,0.023438,-0.007812,0.02917480,0.02160645,0.33831787,0.94030762,2.6897,1.5023,-19.1301
673,26.9601,0.011719,0.656250,10.031250,0.052734,-0.021484,-0.003906,0.02880859,0.02160645,0.33996582,0.93975830,2.6535,1.5143,-18.9290
674,27.0001,0.050781,0.773438,9.839844,0.052734,-0.021484,-0.003906,0.02899170,0.02166748,0.34136963,0.93920898,2.6782,1.5115,-18.7583
675,27.0401,0.085938,0.734375,9.839844,-0.076172,0.017578,-0.033203,0.02795410,0.02154541,0.34252930,0.93884277,2.5640,1.5375,-18.6185
676,27.0801,0.011719,0.773438,9.875000,0.017578,-0.007812,-0.037109,0.02777100,0.02148438,0.34332275,0.93853760,2.5433,1.5370,-18.5228
677,27.1201,0.050781,0.734375,9.917969,-0.031250,0.009766,0.000000,0.02777100,0.02148438,0.34332275,0.93853760,2.5433,1.5370,-18.5228
678,27.1601,0.050781,0.695312,9.914062,0.003906,-0.005859,0.000000,0.02709961,0.02142334,0.34521484,0.93786621,2.4724,1.5545,-18.2931
679,27.2001,0.050781,0.734375,9.917969,0.003906,-0.005859,0.000000,0.02716064,0.02148438,0.34674072,0.93731689,2.4845,1.5568,-18.1059
680,27.2401,0.050781,0.695312,9.914062,-0.009766,0.001953,0.000000,0.02685547,0.02148438,0.34826660,0.93676758,2.4548,1.5671,-17.9198
681,27.2801,0.050781,0.695312,9.914062,0.001953,0.003906,0.000000,0.02673340,0.02154541,0.35009766,0.93609619,2.4479,1.5763,-17.6956
682,27.3201,0.050781,0.695312,9.875000,-0.007812,0.001953,-0.001953,0.02673340,0.02154541,0.35009766,0.93609619,2.4479,1.5763,-17.6956
683,27.3601,0.050781,0.695312,9.914062,-0.017578,0.003906,0.000000,0.02667236,0.02142334,0.35217285,0.93530273,2.4406,1.5630,-17.4425
684,27.4001,0.050781,0.695312,9.914062,-0.017578,0.003906,0.000000,0.02655029,0.02130127,0.35388184,0.93469238,2.4261,1.5529,-17.2328
685,27.4401,0.050781,0.695312,9.914062,-0.003906,-0.001953,0.000000,0.02642822,0.02124023,0.35546875,0.93408203,2.4137,1.5493,-17.0390
686,27.4801,0.050781,0.695312,9.914062,-0.003906,0.001953,-0.001953,0.02636719,0.02111816,0.35742188,0.93334961,2.4062,1.5364,-16.7995
687,27.5201,0.050781,0.656250,9.917969,-0.005859,0.001953,0.000000,0.02636719,0.02111816,0.35742188,0.93334961,2.4062,1.5364,-16.7995
688,27.5601,0.050781,0.695312,9.914062,-0.013672,0.000000,0.000000,0.02630615,0.02099609,0.35931396,0.93261719,2.3984,1.5236,-16.5679
689,27.6001,0.050781,0.695312,9.914062,-0.013672,0.000000,0.000000,0.02618408,0.02093506,0.36065674,0.93206787,2.3854,1.5204,-16.4044
690,27.6401,0.050781,0.695312,9.914062,-0.003906,0.001953,0.001953,0.02612305,0.02081299,0.36236572,0.93145752,2.3774,1.5080,-16.1932
691,27.6801,0.050781,0.695312,9.914062,0.005859,0.000000,0.000000,0.02606201,0.02069092,0.36407471,0.93078613,2.3692,1.4955,-15.9836
692,27.7201,0.011719,0.695312,9.917969,-0.007812,0.001953,0.000000,0.02606201,0.02069092,0.36407471,0.93078613,2.3692,1.4955,-15.9836
693,27.7601,0.011719,0.656250,9.914062,-0.007812,0.001953,-0.001953,0.02600098,0.02056885,0.36578369,0.93011475,2.3610,1.4830,-15.7737
694,27.8001,0.050781,0.656250,9.917969,-0.007812,0.001953,-0.001953,0.02593994,0.02044678,0.36712646,0.92956543,2.3520,1.4709,-15.6095
695,27.8401,0.050781,0.656250,9.917969,-0.001953,0.000000,0.000000,0.02593994,0.02038574,0.36840820,0.92907715,2.3520,1.4630,-15.4511
696,27.8801,0.050781,0.695312,9.914062,-0.007812,0.000000,-0.001953,0.02575684,0.02026367,0.36981201,0.92852783,2.3301,1.4561,-15.2785
697,27.9201,0.050781,0.656250,9.917969,-0.009766,0.003906,-0.003906,0.02575684,0.02026367,0.36981201,0.92852783,2.3301,1.4561,-15.2785
698,27.9601,0.050781,0.656250,9.917969,-0.013672,0.000000,-0.001953,0.02569580,0.02014160,0.37145996,0.92785645,2.3216,1.4438,-15.0761
