sample,time_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg_zeroed,pitch_deg_zeroed,yaw_deg_zeroed
692,27.7201,0.125000,1.613281,10.035156,0.783203,0.390625,1.601562,0.10308838,0.03619385,-0.18096924,0.97741699,10.1433,7.1598,-36.2081
693,27.7601,0.468750,1.804688,9.835938,1.138672,-0.111328,1.994141,0.13781738,0.01568604,-0.12011719,0.98303223,14.8729,4.7097,-29.2122
694,27.8001,0.625000,2.800781,9.191406,1.138672,-0.111328,1.994141,0.15277100,0.00750732,-0.06982422,0.98577881,16.9288,3.1736,-23.5413
695,27.8401,0.777344,2.878906,8.808594,0.398438,-0.283203,2.046875,0.15667725,-0.00396729,-0.01678467,0.98748779,17.5990,1.0052,-17.7053
696,27.8801,0.968750,3.605469,8.652344,0.304688,-0.656250,1.253906,0.16186523,-0.02392578,0.02221680,0.98626709,18.2320,-1.9371,-13.6450
697,27.9201,0.777344,3.605469,9.343750,0.267578,-0.298828,2.324219,0.16186523,-0.02392578,0.02221680,0.98626709,18.2320,-1.9371,-13.6450
698,27.9601,1.656250,2.992188,9.308594,1.201172,-0.609375,2.486328,0.17028809,-0.04229736,0.07684326,0.98150635,19.0223,-5.0591,-7.8190
699,28.0001,2.117188,3.492188,9.652344,1.201172,-0.609375,2.486328,0.19281006,-0.06616211,0.13616943,0.96948242,21.1098,-9.1883,-1.6792
700,28.0401,2.195312,3.605469,9.152344,0.607422,-0.345703,2.138672,0.20794678,-0.08349609,0.18847656,0.95617676,22.1705,-12.5404,3.8580
701,28.0801,2.882812,3.339844,8.765625,0.410156,0.011719,1.710938,0.21734619,-0.09387207,0.23461914,0.94281006,22.5245,-14.9752,8.9539
702,28.1201,3.230469,3.722656,8.808594,1.275391,-0.380859,1.669922,0.21734619,-0.09387207,0.23461914,0.94281006,22.5245,-14.9752,8.9539
703,28.1601,3.878906,3.988281,8.226562,1.244141,-0.183594,1.701172,0.24194336,-0.10632324,0.28015137,0.92285156,24.4643,-18.1686,13.7668
704,28.2001,3.957031,3.875000,8.078125,1.244141,-0.183594,1.701172,0.26800537,-0.11138916,0.32006836,0.90185547,26.7086,-20.6793,18.0426
705,28.2401,3.996094,4.371094,8.156250,0.982422,-0.888672,1.568359,0.29125977,-0.13342285,0.35058594,0.88000488,28.2276,-24.8728,20.9757
706,28.2801,4.835938,4.144531,7.882812,0.710938,-1.255859,1.255859,0.31250000,-0.16430664,0.37225342,0.85833740,29.3711,-29.8210,22.7478
707,28.3201,5.718750,3.835938,7.039062,0.828125,-0.667969,1.601562,0.31250000,-0.16430664,0.37225342,0.85833740,29.3711,-29.8210,22.7478
708,28.3601,6.140625,3.492188,6.695312,0.181641,-1.458984,1.593750,0.33160400,-0.18988037,0.40093994,0.83258057,30.0474,-34.4636,25.7075
709,28.4001,6.636719,3.414062,6.816406,0.181641,-1.458984,1.593750,0.34393311,-0.23059082,0.42462158,0.80511475,29.2893,-40.4489,28.3757
710,28.4401,6.867188,3.300781,6.277344,0.386719,-1.660156,1.804688,0.35711670,-0.27716064,0.44665527,0.77209473,28.0793,-47.2517,31.3232
711,28.4801,7.441406,2.726562,5.664062,0.339844,-2.302734,1.941406,0.37097168,-0.33288574,0.46368408,0.73254395,26.1768,-55.2301,34.4502
712,28.5201,8.285156,1.769531,4.898438,1.064453,-1.921875,1.835938,0.37097168,-0.33288574,0.46368408,0.73254395,26.1768,-55.2301,34.4502
713,28.5604,8.941406,1.191406,3.824219,1.224609,-2.230469,2.371094,0.40118408,-0.36938477,0.49462891,0.67669678,25.3486,-62.7725,40.2463
714,28.6001,8.476562,0.695312,2.984375,1.224609,-2.230469,2.371094,0.42193604,-0.41046143,0.52374268,0.61578369,19.1354,-70.5402,50.6112
715,28.6401,9.246094,0.082031,2.484375,0.046875,-1.494141,1.410156,0.42895508,-0.44818115,0.53375244,0.57470703,8.2475,-76.0817,62.6922
716,28.6801,9.589844,-0.683594,1.566406,0.744141,-0.863281,1.902344,0.43286133,-0.47265625,0.55664062,0.52862549,-14.5791,-78.9476,88.3031
717,28.7201,9.773438,-0.570312,2.253906,0.394531,-0.757812,2.097656,0.43286133,-0.47265625,0.55664062,0.52862549,-14.5791,-78.9476,88.3031
718,28.7601,9.203125,-1.988281,1.488281,0.568359,-0.615234,1.794922,0.42480469,-0.49450684,0.58270264,0.48522949,-42.5564,-77.7361,118.5457
719,28.8001,9.359375,-2.675781,1.066406,0.568359,-0.615234,1.794922,0.41760254,-0.51086426,0.60504150,0.44549561,-59.1261,-74.7443,137.3569
720,28.8401,8.554688,-2.371094,1.910156,0.964844,-0.455078,2.294922,0.40228271,-0.52575684,0.63507080,0.39794922,-68.6079,-69.3907,149.6409
721,28.8801,8.898438,-4.285156,1.605469,0.701172,0.205078,2.406250,0.37768555,-0.53759766,0.66534424,0.35461426,-71.7864,-63.1981,155.0958
722,28.9201,8.324219,-4.707031,1.640625,0.365234,-0.371094,2.351562,0.37768555,-0.53759766,0.66534424,0.35461426,-71.7864,-63.1981,155.0958
723,28.9601,7.792969,-4.820312,2.062500,-0.777344,0.066406,1.119141,0.35308838,-0.55828857,0.68444824,0.30847168,-76.0565,-57.0152,160.7145
724,29.0001,7.710938,-5.816406,1.679688,-0.777344,0.066406,1.119141,0.32977295,-0.58111572,0.68371582,0.29345703,-79.1758,-53.5243,162.0034
725,29.0401,7.515625,-5.511719,1.527344,-0.357422,0.912109,-0.044922,0.31018066,-0.58105469,0.68750000,0.30578613,-76.9159,-52.5517,158.0930
726,29.0801,7.710938,-6.007812,2.371094,-0.083984,1.611328,-0.855469,0.29486084,-0.56506348,0.69226074,0.33837891,-71.0891,-53.2949,150.6479
727,29.1201,7.898438,-6.351562,2.675781,1.601562,0.466797,-0.156250,0.29486084,-0.56506348,0.69226074,0.33837891,-71.0891,-53.2949,150.6479
728,29.1601,7.328125,-4.972656,3.175781,1.115234,1.041016,1.312500,0.29583740,-0.53137207,0.71691895,0.34088135,-63.9108,-52.8553,146.9464
729,29.2001,6.984375,-5.511719,3.863281,1.115234,1.041016,1.312500,0.27160645,-0.50628662,0.75091553,0.32556152,-58.6631,-48.5023,144.9633
730,29.2401,6.671875,-5.968750,4.363281,1.050781,1.166016,1.789062,0.23657227,-0.48767090,0.78552246,0.29858398,-55.5644,-42.4972,145.0288
731,29.2801,5.910156,-6.199219,5.050781,1.076172,1.183594,1.910156,0.19934082,-0.46795654,0.81799316,0.26873779,-52.8489,-36.2672,145.6757
732,29.3201,5.144531,-6.011719,5.281250,0.957031,1.443359,1.697266,0.19934082,-0.46795654,0.81799316,0.26873779,-52.8489,-36.2672,145.6757
733,29.3601,5.335938,-6.734375,6.277344,0.423828,0.505859,0.724609,0.15917969,-0.44696045,0.84533691,0.24560547,-50.0844,-30.2354,145.6149
734,29.4001,5.066406,-7.003906,6.621094,0.423828,0.505859,0.724609,0.13958740,-0.43426514,0.85833740,0.23492432,-48.5117,-27.3192,145.5482
735,29.4401,4.031250,-5.625000,6.167969,1.080078,0.691406,0.117188,0.13006592,-0.41229248,0.87103271,0.23315430,-45.5612,-25.7315,144.6896
736,29.4801,4.148438,-6.390625,7.082031,0.576172,0.642578,0.458984,0.11474609,-0.39367676,0.88305664,0.22827148,-43.2525,-23.4437,144.1575
737,29.5201,3.765625,-6.582031,7.382812,0.525391,0.357422,0.492188,0.11474609,-0.39367676,0.88305664,0.22827148,-43.2525,-23.4437,144.1575
738,29.5601,3.230469,-6.125000,7.382812,0.677734,0.578125,0.585938,0.10461426,-0.38043213,0.89196777,0.22070312,-41.7439,-21.7307,144.3404
739,29.6001,3.113281,-6.238281,7.542969,0.677734,0.578125,0.585938,0.09216309,-0.36468506,0.90209961,0.21166992,-39.9948,-19.6710,144.6037
740,29.6401,2.921875,-5.472656,7.121094,0.449219,-0.294922,0.857422,0.09057617,-0.35522461,0.91094971,0.18927002,-39.2103,-18.4248,146.9408
741,29.6801,2.808594,-6.199219,7.578125,0.414062,0.564453,1.421875,0.07269287,-0.34722900,0.92071533,0.16259766,-38.7445,-15.3124,149.2041
742,29.7201,2.386719,-5.816406,7.082031,0.714844,0.642578,1.337891,0.07269287,-0.34722900,0.92071533,0.16259766,-38.7445,-15.3124,149.2041
743,29.7601,1.886719,-5.703125,7.156250,1.048828,0.546875,1.462891,0.04705811,-0.32989502,0.93310547,0.13500977,-37.1201,-11.2373,151.1749
744,29.8001,2.042969,-5.550781,6.546875,1.048828,0.546875,1.462891,0.02685547,-0.30541992,0.94616699,0.10375977,-34.5760,-7.6334,153.7587
745,29.8401,1.542969,-6.085938,7.355469,1.185547,0.537109,1.746094,0.00500488,-0.27770996,0.95812988,0.06951904,-31.6022,-3.8683,156.7337
746,29.8801,0.468750,-5.050781,8.003906,1.314453,0.718750,0.996094,-0.01403809,-0.24505615,0.96820068,0.04852295,-27.9074,-0.9265,158.4782
747,29.9201,-0.945312,-4.476562,8.957031,0.929688,1.054688,0.199219,-0.01403809,-0.24505615,0.96820068,0.04852295,-27.9074,-0.9265,158.4782
748,29.9601,-1.828125,-5.585938,12.250000,0.337891,-0.208984,-0.224609,-0.03698730,-0.21881104,0.97387695,0.04754639,-24.9658,1.8197,158.0356
749,30.0001,-0.527344,-3.593750,8.570312,0.337891,-0.208984,-0.224609,-0.03625488,-0.20996094,0.97570801,0.05108643,-23.9257,1.7115,157.6831
750,30.0401,0.546875,-2.406250,6.773438,0.757812,0.007812,-0.044922,-0.03375244,-0.19226074,0.97930908,0.05316162,-21.8394,1.5046,157.5556
751,30.0801,1.082031,-2.867188,7.847656,-0.250000,0.275391,-0.554688,-0.03662109,-0.19512939,0.97796631,0.06433105,-22.2008,1.5663,156.2254
752,30.1201,-0.449219,-4.437500,10.218750,-0.224609,0.115234,-0.486328,-0.03662109,-0.19512939,0.97796631,0.06433105,-22.2008,1.5663,156.2254
753,30.1601,-0.792969,-3.976562,9.652344,-0.062500,-0.228516,-0.136719,-0.03704834,-0.20178223,0.97570801,0.07708740,-22.9843,1.2746,154.7605
754,30.2001,-0.792969,-3.593750,9.113281,-0.062500,-0.228516,-0.136719,-0.03173828,-0.20428467,0.97503662,0.08068848,-23.2201,0.5748,154.4689
755,30.2401,-0.679688,-3.671875,9.269531,-0.048828,-0.177734,-0.113281,-0.02545166,-0.20599365,0.97473145,0.08251953,-23.3546,-0.1872,154.4045
756,30.2801,-0.179688,-3.824219,9.308594,0.156250,-0.078125,-0.005859,-0.02282715,-0.20300293,0.97546387,0.08227539,-22.9805,-0.4455,154.4947
757,30.3201,0.011719,-3.593750,8.921875,0.097656,-0.066406,0.068359,-0.02282715,-0.20300293,0.97546387,0.08227539,-22.9805,-0.4455,154.4947
758,30.3601,0.316406,-3.824219,9.070312,0.097656,-0.128906,-0.058594,-0.02105713,-0.20037842,0.97613525,0.08074951,-22.6591,-0.5840,154.7070
759,30.4001,0.050781,-3.863281,9.187500,0.097656,-0.128906,-0.058594,-0.01733398,-0.19830322,0.97662354,0.08111572,-22.3819,-0.9892,154.7488
760,30.4401,0.203125,-3.785156,9.308594,0.146484,-0.406250,-0.064453,-0.00769043,-0.19549561,0.97729492,0.08105469,-21.9676,-2.0425,154.9613
761,30.4801,0.203125,-3.671875,9.492188,0.031250,-0.345703,-0.326172,0.00244141,-0.19458008,0.97717285,0.08508301,-21.7593,-3.2566,154.7174
762,30.5201,0.277344,-3.632812,9.152344,0.060547,-0.146484,-0.091797,0.00244141,-0.19458008,0.97717285,0.08508301,-21.7593,-3.2566,154.7174
763,30.5601,0.777344,-3.710938,9.113281,0.035156,-0.128906,-0.042969,0.00756836,-0.19311523,0.97729492,0.08654785,-21.5384,-3.8488,154.6535
764,30.6001,0.546875,-3.710938,9.304688,0.035156,-0.128906,-0.042969,0.01068115,-0.19226074,0.97741699,0.08679199,-21.4119,-4.1953,154.6870
765,30.6401,0.699219,-3.593750,9.148438,0.009766,-0.078125,0.005859,0.01269531,-0.19207764,0.97747803,0.08630371,-21.3768,-4.4097,154.7829
766,30.6803,0.546875,-3.632812,9.375000,-0.019531,0.041016,-0.023438,0.01281738,-0.19250488,0.97735596,0.08679199,-21.4232,-4.4378,154.7316
767,30.7201,0.507812,-3.750000,9.457031,0.041016,0.056641,-0.011719,0.01281738,-0.19250488,0.97735596,0.08679199,-21.4232,-4.4378,154.7316
768,30.7601,0.546875,-3.632812,9.265625,0.058594,0.037109,0.029297,0.01214600,-0.19152832,0.97753906,0.08728027,-21.3127,-4.3631,154.6601
769,30.8001,0.468750,-3.558594,9.269531,0.058594,0.037109,0.029297,0.01147461,-0.18975830,0.97796631,0.08654785,-21.1159,-4.2553,154.7244
770,30.8401,0.394531,-3.558594,9.343750,0.035156,-0.005859,-0.013672,0.01147461,-0.18878174,0.97814941,0.08654785,-21.0020,-4.2458,154.7212
771,30.8801,0.433594,-3.480469,9.304688,0.035156,0.097656,0.048828,0.00964355,-0.18768311,0.97845459,0.08581543,-20.8930,-4.0144,154.7648
772,30.9201,0.507812,-3.558594,9.343750,0.017578,0.027344,0.005859,0.00964355,-0.18768311,0.97845459,0.08581543,-20.8930,-4.0144,154.7648
773,30.9601,0.394531,-3.519531,9.269531,0.005859,0.023438,0.031250,0.00885010,-0.18713379,0.97857666,0.08557129,-20.8366,-3.9148,154.7749
774,31.0001,0.355469,-3.519531,9.304688,0.005859,0.023438,0.031250,0.00799561,-0.18682861,0.97869873,0.08496094,-20.8111,-3.8035,154.8265
775,31.0401,0.468750,-3.558594,9.308594,0.000000,0.095703,-0.023438,0.00585938,-0.18646240,0.97869873,0.08557129,-20.7829,-3.5718,154.7132
776,31.0801,0.546875,-3.593750,9.304688,0.056641,0.162109,0.007812,0.00292969,-0.18499756,0.97894287,0.08630371,-20.6347,-3.2428,154.5694
777,31.1201,0.355469,-3.402344,9.191406,0.021484,0.066406,-0.009766,0.00292969,-0.18499756,0.97894287,0.08630371,-20.6347,-3.2428,154.5694
778,31.1601,0.355469,-3.441406,9.269531,-0.031250,0.025391,-0.027344,0.00183105,-0.18408203,0.97906494,0.08691406,-20.5354,-3.1224,154.4768
779,31.2001,0.316406,-3.519531,9.375000,-0.031250,0.025391,-0.027344,0.00079346,-0.18426514,0.97894287,0.08770752,-20.5624,-3.0233,154.3662
780,31.2401,0.316406,-3.558594,9.414062,-0.019531,-0.025391,-0.048828,0.00109863,-0.18438721,0.97882080,0.08880615,-20.5694,-3.0808,154.2478
781,31.2801,0.316406,-3.480469,9.269531,-0.005859,-0.019531,-0.050781,0.00164795,-0.18432617,0.97875977,0.08972168,-20.5537,-3.1602,154.1549
782,31.3201,0.355469,-3.519531,9.230469,0.003906,0.027344,-0.033203,0.00164795,-0.18432617,0.97875977,0.08972168,-20.5537,-3.1602,154.1549
783,31.3601,0.277344,-3.480469,9.265625,-0.019531,0.031250,0.017578,0.00109863,-0.18420410,0.97875977,0.09033203,-20.5427,-3.1095,154.0756
784,31.4001,0.316406,-3.558594,9.347656,-0.019531,0.031250,0.017578,0.00036621,-0.18438721,0.97869873,0.09014893,-20.5707,-3.0252,154.0810
785,31.4401,0.277344,-3.593750,9.378906,-0.013672,0.044922,0.003906,-0.00067139,-0.18457031,0.97869873,0.09014893,-20.6023,-2.9106,154.0620
786,31.4801,0.316406,-3.593750,9.304688,0.011719,0.021484,0.001953,-0.00170898,-0.18395996,0.97875977,0.09020996,-20.5400,-2.7887,154.0322
787,31.5201,0.242188,-3.519531,9.308594,0.011719,0.044922,-0.009766,-0.00170898,-0.18395996,0.97875977,0.09020996,-20.5400,-2.7887,154.0322
788,31.5601,0.242188,-3.519531,9.308594,0.001953,-0.021484,0.009766,-0.00292969,-0.18341064,0.97888184,0.09045410,-20.4876,-2.6507,153.9810
789,31.6001,0.277344,-3.480469,9.265625,0.001953,-0.021484,0.009766,-0.00286865,-0.18316650,0.97888184,0.09033203,-20.4581,-2.6524,153.9940
790,31.6401,0.242188,-3.558594,9.343750,-0.011719,0.044922,0.015625,-0.00384521,-0.18328857,0.97888184,0.09008789,-20.4825,-2.5391,154.0028
791,31.6801,0.242188,-3.558594,9.308594,-0.011719,0.042969,0.003906,-0.00494385,-0.18341064,0.97888184,0.09020996,-20.5075,-2.4194,153.9687
792,31.7201,0.203125,-3.558594,9.343750,0.009766,0.031250,0.009766,-0.00494385,-0.18341064,0.97888184,0.09020996,-20.5075,-2.4194,153.9687
793,31.7601,0.242188,-3.558594,9.343750,0.003906,0.000000,0.023438,-0.00518799,-0.18316650,0.97894287,0.09020996,-20.4818,-2.3895,153.9641
794,31.8001,0.203125,-3.558594,9.343750,0.003906,0.000000,0.023438,-0.00488281,-0.18304443,0.97900391,0.08984375,-20.4660,-2.4152,154.0116
795,31.8401,0.242188,-3.519531,9.269531,0.007812,0.054688,0.009766,-0.00561523,-0.18280029,0.97900391,0.08984375,-20.4439,-2.3302,153.9957
796,31.8801,0.203125,-3.558594,9.343750,0.003906,0.013672,0.009766,-0.00598145,-0.18267822,0.97906494,0.08984375,-20.4340,-2.2879,153.9896
797,31.9201,0.125000,-3.480469,9.304688,0.005859,0.035156,-0.001953,-0.00665283,-0.18243408,0.97906494,0.08996582,-20.4112,-2.2122,153.9614
798,31.9601,0.164062,-3.558594,9.343750,0.011719,0.025391,0.013672,-0.00665283,-0.18243408,0.97906494,0.08996582,-20.4112,-2.2122,153.9614
799,32.0001,0.203125,-3.593750,9.378906,0.011719,0.025391,0.013672,-0.00732422,-0.18206787,0.97912598,0.08990479,-20.3752,-2.1316,153.9545
800,32.0403,0.164062,-3.519531,9.308594,-0.005859,-0.056641,0.001953,-0.00640869,-0.18212891,0.97912598,0.08966064,-20.3739,-2.2303,153.9997
801,32.0801,0.085938,-3.558594,9.308594,-0.039062,-0.013672,0.033203,-0.00604248,-0.18304443,0.97906494,0.08880615,-20.4800,-2.2642,154.1057
802,32.1201,0.125000,-3.593750,9.417969,0.009766,0.056641,0.056641,-0.00604248,-0.18304443,0.97906494,0.08880615,-20.4800,-2.2642,154.1057
803,32.1601,0.125000,-3.558594,9.343750,0.023438,0.033203,0.037109,-0.00756836,-0.18267822,0.97924805,0.08758545,-20.4562,-2.0647,154.2142
804,32.2001,0.242188,-3.593750,9.378906,0.023438,0.009766,0.007812,-0.00878906,-0.18188477,0.97943115,0.08685303,-20.3774,-1.9048,154.2720
805,32.2401,0.125000,-3.519531,9.308594,0.023438,0.009766,0.007812,-0.00927734,-0.18121338,0.97955322,0.08660889,-20.3045,-1.8382,154.2891
806,32.2801,0.085938,-3.480469,9.265625,0.017578,0.000000,0.017578,-0.00921631,-0.18090820,0.97967529,0.08618164,-20.2702,-1.8336,154.3393
807,32.3201,0.125000,-3.519531,9.308594,0.000000,-0.007812,0.007812,-0.00921631,-0.18090820,0.97967529,0.08593750,-20.2705,-1.8288,154.3664
808,32.3601,0.125000,-3.519531,9.343750,0.000000,-0.007812,0.007812,-0.00921631,-0.18090820,0.97967529,0.08593750,-20.2705,-1.8288,154.3664
809,32.4001,0.125000,-3.519531,9.343750,0.003906,0.015625,0.009766,-0.00952148,-0.18072510,0.97973633,0.08575439,-20.2529,-1.7890,154.3815
810,32.4401,0.085938,-3.558594,9.378906,-0.001953,0.007812,0.005859,-0.00964355,-0.18078613,0.97973633,0.08563232,-20.2615,-1.7735,154.3930
811,32.4801,0.050781,-3.519531,9.308594,0.013672,0.017578,0.013672,-0.00994873,-0.18041992,0.97979736,0.08532715,-20.2222,-1.7295,154.4206
812,32.5201,0.050781,-3.480469,9.304688,0.000000,0.023438,0.005859,-0.00994873,-0.18041992,0.97979736,0.08532715,-20.2222,-1.7295,154.4206
813,32.5601,0.125000,-3.519531,9.343750,-0.005859,0.001953,0.009766,-0.01031494,-0.18029785,0.97985840,0.08520508,-20.2123,-1.6848,154.4281
814,32.6001,0.125000,-3.519531,9.308594,-0.003906,0.015625,0.001953,-0.01055908,-0.18023682,0.97985840,0.08496094,-20.2077,-1.6518,154.4502
815,32.6401,0.050781,-3.519531,9.343750,-0.003906,0.015625,0.001953,-0.01092529,-0.18023682,0.97991943,0.08489990,-20.2123,-1.6096,154.4516
816,32.6801,0.085938,-3.519531,9.308594,-0.007812,0.019531,0.001953,-0.01135254,-0.18017578,0.97991943,0.08489990,-20.2092,-1.5609,154.4431
817,32.7201,0.085938,-3.558594,9.378906,0.003906,0.003906,0.003906,-0.01135254,-0.18017578,0.97991943,0.08489990,-20.2092,-1.5609,154.4431
818,32.7601,0.050781,-3.519531,9.308594,-0.007812,0.011719,-0.013672,-0.01159668,-0.18011475,0.97991943,0.08489990,-20.2042,-1.5328,154.4381
819,32.8001,0.011719,-3.558594,9.375000,-0.007812,0.011719,-0.013672,-0.01171875,-0.18035889,0.97985840,0.08526611,-20.2331,-1.5288,154.3947
820,32.8401,0.050781,-3.519531,9.308594,-0.007812,-0.019531,-0.023438,-0.01141357,-0.18048096,0.97979736,0.08569336,-20.2432,-1.5727,154.3522
821,32.8801,0.011719,-3.558594,9.375000,-0.001953,0.015625,0.001953,-0.01165771,-0.18060303,0.97973633,0.08563232,-20.2591,-1.5451,154.3532
822,32.9201,0.050781,-3.558594,9.343750,0.011719,0.019531,0.001953,-0.01165771,-0.18060303,0.97973633,0.08563232,-20.2591,-1.5451,154.3532
823,32.9601,0.050781,-3.519531,9.269531,-0.001953,-0.003906,0.009766,-0.01208496,-0.18035889,0.97979736,0.08557129,-20.2353,-1.4935,154.3521
824,33.0001,0.125000,-3.519531,9.269531,-0.001953,-0.003906,0.009766,-0.01226807,-0.18035889,0.97979736,0.08551025,-20.2371,-1.4717,154.3554
825,33.0401,0.011719,-3.519531,9.347656,0.011719,0.019531,0.007812,-0.01275635,-0.18023682,0.97979736,0.08557129,-20.2273,-1.4167,154.3385
826,33.0801,0.085938,-3.480469,9.265625,0.001953,0.025391,0.009766,-0.01336670,-0.18005371,0.97985840,0.08563232,-20.2125,-1.3475,154.3208
827,33.1201,0.050781,-3.519531,9.308594,-0.019531,0.011719,0.003906,-0.01336670,-0.18005371,0.97985840,0.08563232,-20.2125,-1.3475,154.3208
828,33.1601,0.085938,-3.558594,9.343750,0.009766,0.009766,0.011719,-0.01373291,-0.18023682,0.97979736,0.08563232,-20.2368,-1.3081,154.3130
829,33.2001,-0.027344,-3.519531,9.308594,0.009766,0.009766,0.011719,-0.01409912,-0.17999268,0.97985840,0.08544922,-20.2126,-1.2609,154.3267
830,33.2401,-0.027344,-3.519531,9.308594,-0.001953,-0.005859,0.007812,-0.01422119,-0.17987061,0.97985840,0.08526611,-20.1994,-1.2422,154.3440
831,33.2801,0.011719,-3.519531,9.304688,0.003906,0.007812,0.007812,-0.01458740,-0.17956543,0.97998047,0.08502197,-20.1689,-1.1933,154.3660
832,33.3201,0.050781,-3.558594,9.343750,0.017578,0.021484,-0.003906,-0.01458740,-0.17956543,0.97998047,0.08502197,-20.1689,-1.1933,154.3660
833,33.3601,-0.027344,-3.519531,9.308594,0.003906,-0.001953,0.000000,-0.01483154,-0.17926025,0.98004150,0.08496094,-20.1360,-1.1616,154.3683
834,33.4001,0.011719,-3.441406,9.226562,0.003906,-0.001953,0.000000,-0.01489258,-0.17907715,0.98004150,0.08483887,-20.1149,-1.1504,154.3797
835,33.4401,0.050781,-3.558594,9.378906,-0.007812,-0.013672,0.003906,-0.01470947,-0.17919922,0.98004150,0.08459473,-20.1278,-1.1675,154.4109
836,33.4801,-0.027344,-3.441406,9.265625,0.011719,0.031250,0.001953,-0.01495361,-0.17883301,0.98010254,0.08453369,-20.0877,-1.1351,154.4128
837,33.5201,0.011719,-3.480469,9.269531,-0.017578,0.021484,-0.007812,-0.01495361,-0.17883301,0.98010254,0.08453369,-20.0877,-1.1351,154.4128
838,33.5601,-0.027344,-3.593750,9.417969,0.005859,0.003906,-0.015625,-0.01556396,-0.17907715,0.98004150,0.08471680,-20.1216,-1.0725,154.3804
839,33.6001,0.011719,-3.480469,9.226562,0.005859,0.003906,-0.015625,-0.01580811,-0.17895508,0.98004150,0.08502197,-20.1093,-1.0498,154.3413
840,33.6401,-0.066406,-3.519531,9.375000,-0.003906,0.007812,-0.001953,-0.01629639,-0.17883301,0.98004150,0.08502197,-20.0997,-0.9936,154.3314
841,33.6801,-0.027344,-3.558594,9.378906,0.013672,0.003906,0.003906,-0.01647949,-0.17852783,0.98010254,0.08483887,-20.0663,-0.9664,154.3484
842,33.7201,-0.027344,-3.480469,9.304688,0.009766,0.015625,0.009766,-0.01666260,-0.17834473,0.98016357,0.08459473,-20.0475,-0.9392,154.3728
843,33.7601,0.050781,-3.480469,9.347656,-0.005859,0.000000,-0.007812,-0.01666260,-0.17834473,0.98016357,0.08459473,-20.0475,-0.9392,154.3728
844,33.8001,-0.066406,-3.519531,9.347656,-0.005859,0.000000,-0.007812,-0.01696777,-0.17834473,0.98016357,0.08459473,-20.0505,-0.9049,154.3670
845,33.8401,-0.027344,-3.480469,9.265625,-0.001953,0.046875,0.001953,-0.01788330,-0.17828369,0.98016357,0.08471680,-20.0524,-0.8037,154.3358
846,33.8801,-0.066406,-3.519531,9.375000,-0.009766,0.015625,-0.001953,-0.01849365,-0.17846680,0.98010254,0.08489990,-20.0793,-0.7404,154.3031
847,33.9201,-0.027344,-3.519531,9.269531,-0.005859,0.007812,-0.005859,-0.01879883,-0.17852783,0.98010254,0.08496094,-20.0897,-0.7080,154.2908
848,33.9601,-0.066406,-3.519531,9.304688,-0.003906,-0.001953,0.009766,-0.01879883,-0.17852783,0.98010254,0.08496094,-20.0897,-0.7080,154.2908
849,34.0001,-0.066406,-3.519531,9.347656,-0.005859,-0.015625,-0.003906,-0.01892090,-0.17858887,0.98010254,0.08477783,-20.0983,-0.6913,154.3091
850,34.0401,-0.066406,-3.519531,9.304688,-0.005859,-0.015625,-0.003906,-0.01873779,-0.17858887,0.98010254,0.08471680,-20.0964,-0.7107,154.3193
851,34.0801,-0.066406,-3.519531,9.347656,-0.005859,-0.076172,0.005859,-0.01684570,-0.17883301,0.98010254,0.08435059,-20.1066,-0.9188,154.3971
852,34.1201,-0.066406,-3.558594,9.375000,0.011719,-0.087891,0.025391,-0.01684570,-0.17883301,0.98010254,0.08435059,-20.1066,-0.9188,154.3971
853,34.1601,-0.066406,-3.480469,9.269531,-0.003906,0.007812,0.017578,-0.01483154,-0.17889404,0.98022461,0.08355713,-20.0965,-1.1306,154.5273
854,34.2001,-0.027344,-3.480469,9.347656,-0.001953,-0.001953,0.011719,-0.01513672,-0.17871094,0.98028564,0.08306885,-20.0791,-1.0849,154.5764
855,34.2401,0.011719,-3.480469,9.308594,-0.001953,-0.001953,0.011719,-0.01507568,-0.17858887,0.98028564,0.08288574,-20.0641,-1.0869,154.5973
856,34.2801,0.011719,-3.519531,9.347656,0.011719,-0.025391,-0.023438,-0.01446533,-0.17852783,0.98028564,0.08312988,-20.0507,-1.1597,154.5815
857,34.3201,0.050781,-3.441406,9.191406,-0.001953,0.003906,0.003906,-0.01446533,-0.17877197,0.98028564,0.08306885,-20.0798,-1.1610,154.5895
858,34.3601,0.011719,-3.558594,9.375000,0.009766,0.019531,0.001953,-0.01446533,-0.17877197,0.98028564,0.08306885,-20.0798,-1.1610,154.5895
859,34.4001,-0.027344,-3.558594,9.417969,0.003906,-0.007812,0.000000,-0.01489258,-0.17852783,0.98028564,0.08306885,-20.0549,-1.1105,154.5802
860,34.4401,-0.066406,-3.519531,9.347656,0.003906,-0.007812,0.000000,-0.01483154,-0.17840576,0.98034668,0.08294678,-20.0409,-1.1138,154.5960
861,34.4801,0.050781,-3.519531,9.308594,0.005859,-0.009766,0.003906,-0.01458740,-0.17816162,0.98040771,0.08276367,-20.0106,-1.1354,154.6214
